promoter_name	chr	start	end
NR_075079.3	3	47843628	47844627
NR_031595.1	3	47890045	47891044
NM_001385691.1	3	48057907	48058906
NM_001385690.1	3	48057907	48058906
NM_001385692.1	3	48057907	48058906
NM_001789.3	3	48229908	48230907
NM_201567.2	3	48229908	48230907
NR_039645.1	3	48237054	48238053
NM_004345.5	3	48263985	48264984
NM_016089.3	3	48281594	48282593
NR_134638.1	3	48333169	48334168
NM_001308427.2	3	48342858	48343857
NM_001308428.2	3	48342858	48343857
NM_001308433.2	3	48342858	48343857
NM_005793.5	3	48342858	48343857
NM_001308430.2	3	48342858	48343857
NM_001308426.2	3	48342858	48343857
NM_001308431.2	3	48342858	48343857
NM_001308435.2	3	48342858	48343857
NM_001308434.2	3	48342858	48343857
NR_031749.1	3	48357950	48358949
NM_001159929.1	3	48412709	48413708
NM_207102.2	3	48412709	48413708
NM_001159927.1	3	48412709	48413708
NM_002673.6	3	48470754	48471753
NM_001130082.3	3	48471496	48472495
NM_001256964.2	3	48481530	48482529
NM_001256965.3	3	48481530	48482529
NM_001256966.3	3	48481530	48482529
NM_001256967.3	3	48481530	48482529
NM_024661.5	3	48481530	48482529
NM_001256968.3	3	48481530	48482529
NM_001256969.3	3	48481530	48482529
NM_001329417.2	3	48480667	48481666
NM_015933.6	3	48480667	48481666
NR_137639.2	3	48480667	48481666
NM_007248.5	3	48506229	48507228
NM_033629.6	3	48506629	48507628
NM_001272083.4	3	48514568	48515567
NM_001272082.4	3	48514568	48515567
NM_001272068.2	3	48541608	48542607
NM_016479.6	3	48541608	48542607
NM_001272065.3	3	48541608	48542607
NM_001272067.2	3	48542244	48543243
NM_001272066.2	3	48542244	48543243
NM_001317134.2	3	48594237	48595236
NM_001317138.2	3	48594237	48595236
NM_004567.4	3	48594237	48595236
NM_001317137.2	3	48594237	48595236
NM_001317135.2	3	48594237	48595236
NM_001317136.2	3	48598563	48599562
NR_106881.1	3	48587455	48588454
NM_033199.4	3	48601215	48602214
NR_031756.1	3	48616411	48617410
NM_003365.3	3	48647080	48648079
NR_132776.1	3	48642584	48643583
NM_001008269.3	3	48659203	48660202
NM_001040454.1	3	48671280	48672279
NM_134426.3	3	48672895	48673894
NM_022911.3	3	48672895	48673894
NM_134263.3	3	48672895	48673894
NM_001281732.2	3	48672895	48673894
NM_001281733.2	3	48672895	48673894
NR_106882.1	3	48671132	48672131
NM_001407.3	3	48700320	48701319
NR_039956.1	3	48681714	48682713
NR_111921.1	3	48700201	48701200
NM_016453.4	3	48723349	48724348
NM_184231.3	3	48723349	48724348
NM_016291.4	3	48754655	48755654
NM_001005909.3	3	48754655	48755654
NM_001190316.2	3	48754655	48755654
NM_001190317.2	3	48754655	48755654
NM_001146178.3	3	48754655	48755654
NM_001005910.3	3	48754655	48755654
NM_001146179.3	3	48754655	48755654
NM_001005911.3	3	48754655	48755654
NR_027437.3	3	48754655	48755654
NR_027438.3	3	48754655	48755654
NM_004157.4	3	48885308	48886307
NM_001321982.2	3	48885308	48886307
NM_001321983.2	3	48885308	48886307
NM_001321989.2	3	48885308	48886307
NR_109997.1	3	48884370	48885369
NR_109996.1	3	48884370	48885369
NM_000387.6	3	48936316	48937315
NR_161301.1	3	48956819	48957818
NM_001349229.2	3	48955275	48956274
NM_001349228.2	3	48955275	48956274
NM_001349230.2	3	48955275	48956274
NM_177938.2	3	49026341	49027340
NM_177939.3	3	49026674	49027673
NM_018031.6	3	49043824	49044823
NM_001320546.3	3	49043824	49044823
NM_001320547.2	3	49044038	49045037
NM_001009996.3	3	49056014	49057013
NM_001276405.2	3	49056014	49057013
NM_018114.6	3	49058939	49059938
NR_029948.1	3	49057668	49058667
NM_199074.2	3	49056885	49057884
NR_029690.1	3	49058143	49059142
NM_199073.2	3	49057517	49058516
NM_199070.2	3	49058083	49059082
NM_199069.2	3	49058554	49059553
NM_001410759.1	3	49066832	49067831
NM_000884.3	3	49066832	49067831
NM_001410760.1	3	49066832	49067831
NM_001410761.1	3	49066832	49067831
NM_001320581.2	3	49131044	49132043
NM_001320582.2	3	49131044	49132043
NM_001320580.2	3	49131044	49132043
NM_001320583.2	3	49131044	49132043
NM_017730.4	3	49131505	49132504
NM_198880.3	3	49131505	49132504
NM_001320585.1	3	49131807	49132806
NM_001320584.1	3	49131807	49132806
NM_005051.3	3	49142191	49143190
NM_001272073.2	3	49142191	49143190
NR_073590.2	3	49142191	49143190
NR_106950.1	3	49137348	49138347
NM_002292.4	3	49170484	49171483
NR_004405.1	3	49191835	49192834
NM_022903.4	3	49203765	49204764
NM_173546.3	3	49208031	49209030
NM_001080528.3	3	49229292	49230291
NM_198562.3	3	49314666	49315665
NR_036233.1	3	49310553	49311552
NM_003363.4	3	49377487	49378486
NM_199443.3	3	49377487	49378486
NM_001251877.2	3	49377487	49378486
NM_201397.3	3	49395787	49396786
NM_001329502.2	3	49395787	49396786
NM_001329503.2	3	49395787	49396786
NM_000581.4	3	49395787	49396786
NM_001329455.2	3	49395787	49396786
NM_022171.3	3	49448856	49449855
NM_000481.4	3	49459907	49460906
NM_001164712.2	3	49459907	49460906
NM_001164710.2	3	49459907	49460906
NM_001164711.2	3	49459907	49460906
NR_028435.2	3	49459907	49460906
NM_032316.3	3	49466758	49467757
NM_001177639.3	3	49546851	49547850
NR_038866.1	3	49591800	49592799
NM_001640.4	3	49710784	49711783
NM_020998.4	3	49726908	49727907
NM_001393582.1	3	49726908	49727907
NM_001393585.1	3	49726908	49727907
NM_001393583.1	3	49726908	49727907
NM_001393581.1	3	49726908	49727907
NM_001393584.1	3	49726908	49727907
NR_146060.2	3	49726908	49727907
NM_022064.5	3	49725990	49726989
NR_135218.2	3	49725990	49726989
NM_198722.3	3	49757118	49758117
NM_021971.4	3	49761385	49762384
NM_013334.4	3	49761385	49762384
NM_001007540.4	3	49837307	49838306
NM_001366281.1	3	49839694	49840693
NM_203370.2	3	49839694	49840693
NM_003335.3	3	49851387	49852386
NR_049825.1	3	49843679	49844678
NM_005879.3	3	49893998	49894997
NM_024046.5	3	49907340	49908339
NM_001320147.2	3	49907340	49908339
NM_032355.4	3	49967245	49968244
NM_001142501.2	3	49967245	49968244
NM_005778.4	3	50125352	50126351
NR_036627.3	3	50125352	50126351
NR_045388.1	3	50138422	50139421
NR_135301.1	3	50193519	50194518
NM_000172.4	3	50228043	50229042
NM_144499.3	3	50228043	50229042
NM_006841.6	3	50241704	50242703
NM_001282620.2	3	50263500	50264499
NM_001282619.2	3	50263500	50264499
NR_106714.1	3	50263868	50264867
NM_001282617.2	3	50266969	50267968
NM_001282618.2	3	50272636	50273635
NM_002070.4	3	50272636	50273635
NM_001166425.2	3	50283342	50284341
NR_110702.1	3	50304804	50305803
NM_001005914.3	3	50304084	50305083
NM_004636.4	3	50304084	50305083
NM_001290060.2	3	50305579	50306578
NM_001290061.1	3	50305593	50306592
NR_110697.1	3	50309550	50310549
NM_001290063.2	3	50309580	50310579
NM_001290062.2	3	50309580	50310579
NR_106932.1	3	50309667	50310666
NM_001304385.2	3	50315518	50316517
NM_153215.3	3	50315518	50316517
NM_006764.5	3	50329861	50330860
NM_001200018.2	3	50336292	50337291
NM_001200016.2	3	50336837	50337836
NM_012191.4	3	50336837	50337836
NM_033159.4	3	50341006	50342005
NM_153282.3	3	50341006	50342005
NM_153283.3	3	50341006	50342005
NM_153285.3	3	50341006	50342005
NM_153281.2	3	50349813	50350812
NR_047690.2	3	50341006	50342005
NM_033158.5	3	50360177	50361176
NM_003773.5	3	50360177	50361176
NM_007275.3	3	50365655	50366654
NM_170713.3	3	50374882	50375881
NM_170712.3	3	50375684	50376683
NM_170714.2	3	50378268	50379267
NM_007182.5	3	50378268	50379267
NM_001206957.2	3	50378268	50379267
NR_109831.1	3	50373942	50374941
NM_015896.4	3	50383164	50384163
NM_001308379.2	3	50383164	50384163
NM_006545.5	3	50388207	50389206
NM_001414710.1	3	50387293	50388292
NM_001414709.1	3	50387293	50388292
NM_001414713.1	3	50387293	50388292
NM_001291284.2	3	50387293	50388292
NM_001414712.1	3	50387293	50388292
NM_007022.5	3	50387293	50388292
NM_001414705.1	3	50387293	50388292
NM_001414706.1	3	50387293	50388292
NM_001414708.1	3	50387293	50388292
NM_001414711.1	3	50387293	50388292
NM_001414714.1	3	50387293	50388292
NM_001414707.1	3	50387293	50388292
NR_111912.2	3	50387293	50388292
NR_183066.1	3	50387293	50388292
NR_183067.1	3	50387641	50388640
NM_007024.5	3	50396953	50397952
NR_183063.1	3	50401794	50402793
NR_183065.1	3	50401794	50402793
NR_183061.1	3	50401794	50402793
NR_183062.1	3	50401794	50402793
NR_183064.1	3	50401794	50402793
NR_111914.2	3	50401794	50402793
NR_111913.2	3	50401794	50402793
NM_016210.5	3	50605179	50606178
NM_001171740.3	3	50605179	50606178
NM_001171743.3	3	50605179	50606178
NM_001171741.3	3	50608459	50609458
NM_001317851.2	3	50605611	50606610
NM_001377425.1	3	50605953	50606952
NM_001377421.1	3	50605953	50606952
NM_001377427.1	3	50605953	50606952
NM_001377424.1	3	50605953	50606952
NM_001377423.1	3	50605953	50606952
NM_016173.5	3	50605953	50606952
NM_001377426.1	3	50605953	50606952
NM_001377428.1	3	50605953	50606952
NM_001377422.1	3	50605953	50606952
NM_001377420.1	3	50605953	50606952
NM_001377429.1	3	50605953	50606952
NM_013324.7	3	50649206	50650205
NM_145071.4	3	50649206	50650205
NM_001243926.2	3	50648308	50649307
NM_004635.5	3	50653582	50654581
NM_001243925.2	3	50653582	50654581
NR_183733.1	3	50705870	50706869
NR_039950.1	3	50711511	50712510
NM_006010.6	3	51421722	51422721
NM_013286.5	3	51427716	51428715
NM_001243727.3	3	51704268	51705267
NM_015926.6	3	51704268	51705267
NM_001129884.3	3	51704268	51705267
NM_001278195.2	3	51704268	51705267
NM_001243726.2	3	51704268	51705267
NM_001243725.2	3	51704268	51705267
NR_024012.3	3	51704268	51705267
NR_103463.1	3	51704643	51705642
NR_103462.1	3	51704643	51705642
NM_001349116.2	3	51740084	51741083
NM_000839.5	3	51740084	51741083
NM_001349117.2	3	51740084	51741083
NR_146059.2	3	51740084	51741083
NM_001368369.1	3	51813254	51814253
NM_001143833.4	3	51813254	51814253
NM_001368368.1	3	51813254	51814253
NR_038215.1	3	51850619	51851618
NR_038214.1	3	51850619	51851618
NR_038213.1	3	51850619	51851618
NM_001207023.2	3	51859899	51860898
NM_001085479.3	3	51859899	51860898
NM_001393887.1	3	51862442	51863441
NM_203424.2	3	51894631	51895630
NR_109984.1	3	51906612	51907611
NM_001145059.2	3	51909618	51910617
NM_152397.3	3	51937370	51938369
NM_004704.5	3	51975921	51976920
NM_001003931.4	3	51975379	51976378
NM_005485.6	3	51975379	51976378
NM_001370239.1	3	51975379	51976378
NM_001370240.1	3	51975379	51976378
NM_080865.4	3	51988397	51989396
NM_033010.2	3	51996909	51997908
NM_001363885.1	3	52001483	52002482
NM_020418.4	3	52001471	52002470
NM_001174100.2	3	52001471	52002470
NM_033008.3	3	52001471	52002470
NM_001254753.1	3	52008647	52009646
NM_032750.3	3	52008066	52009065
NM_001146314.2	3	52008066	52009065
NM_015407.5	3	52008080	52009079
NM_001316331.2	3	52008080	52009079
NM_001198895.2	3	52016551	52017550
NM_001198898.2	3	52016551	52017550
NM_001198896.2	3	52016551	52017550
NM_001198897.2	3	52016551	52017550
NM_000666.3	3	52016551	52017550
NM_000992.3	3	52029912	52030911
NM_001947.4	3	52090588	52091587
NR_027331.1	3	52099129	52100128
NM_001304443.1	3	52231099	52232098
NM_199166.2	3	52231099	52232098
NM_001304444.1	3	52231099	52232098
NM_000688.6	3	52231176	52232175
NM_017442.4	3	52259662	52260661
NM_007284.4	3	52273175	52274174
NR_135307.1	3	52272254	52273253
NM_144641.4	3	52278775	52279774
NM_001122870.3	3	52279183	52280182
NR_029660.1	3	52302378	52303377
NM_001144951.2	3	52320844	52321843
NM_145262.4	3	52320844	52321843
NR_026700.2	3	52320844	52321843
NR_026702.2	3	52320844	52321843
NR_026701.2	3	52320844	52321843
NR_026699.2	3	52320844	52321843
NR_046719.1	3	52323750	52324749
NR_029677.1	3	52328325	52329324
NM_004656.4	3	52444025	52445024
NM_001410772.1	3	52444025	52445024
NM_001321126.2	3	52443676	52444675
NM_001278221.3	3	52443676	52444675
NM_016483.7	3	52443676	52444675
NM_001321127.2	3	52443676	52444675
NM_020163.3	3	52479120	52480119
NM_003280.3	3	52488058	52489057
NM_001276294.2	3	52488620	52489619
NM_001276293.2	3	52488620	52489619
NM_007184.4	3	52488620	52489619
NM_015136.3	3	52528354	52529353
NM_001124767.2	3	52569621	52570620
NM_206826.1	3	52718936	52719935
NM_014366.5	3	52719048	52720047
NM_206825.2	3	52719048	52720047
NR_132757.1	3	52721903	52722902
NR_003047.1	3	52722256	52723255
NR_003687.1	3	52723754	52724753
NR_145744.1	3	52724394	52725393
NR_003057.1	3	52725752	52726751
NM_152932.3	3	52737715	52738714
NM_001010983.3	3	52739808	52740807
NM_001278280.2	3	52739808	52740807
NM_018446.4	3	52739808	52740807
NM_001278281.2	3	52739808	52740807
NM_014041.5	3	52739122	52740121
NM_003157.6	3	52804957	52805956
NM_001348412.2	3	52804957	52805956
NM_001348414.2	3	52804957	52805956
NM_001193533.3	3	52804957	52805956
NM_001348413.2	3	52804957	52805956
NM_001392023.1	3	52827812	52828811
NM_001392026.1	3	52827812	52828811
NM_001392027.1	3	52827812	52828811
NM_001392025.1	3	52827812	52828811
NM_001392022.1	3	52827812	52828811
NM_001392020.1	3	52827812	52828811
NM_001392024.1	3	52827812	52828811
NM_002217.4	3	52827812	52828811
NM_001392021.1	3	52827812	52828811
NM_001392019.1	3	52827812	52828811
NM_002218.5	3	52864689	52865688
NM_001166449.2	3	52864689	52865688
NR_046615.1	3	52856951	52857950
NM_205853.4	3	52869036	52870035
NM_001198974.3	3	52931565	52932564
NM_198563.5	3	52931565	52932564
NR_107031.1	3	52880569	52881568
NM_052859.4	3	53164452	53165451
NM_001258028.2	3	53290039	53291038
NM_001064.4	3	53290039	53291038
NM_001135055.3	3	53290039	53291038
NR_047580.2	3	53290039	53291038
NR_145715.1	3	53367155	53368154
NM_018725.4	3	53879595	53880594
NM_001410774.1	3	53915867	53916866
NM_022899.5	3	53916180	53917179
NM_021237.5	3	53925887	53926886
NR_027122.1	3	54673885	54674884
NM_020678.4	3	54962087	54963086
NM_001304389.2	3	55001130	55002129
NR_147142.1	3	55211200	55212199
NM_001256105.1	3	55515427	55516426
NM_001377272.1	3	55519171	55520170
NM_001377271.1	3	55519314	55520313
NM_003392.7	3	55521335	55522334
NR_046656.1	3	55520646	55521645
NR_024615.1	3	55693498	55694497
NR_037502.1	3	55886623	55887622
NM_015224.3	3	56698075	56699074
NM_001363940.1	3	56717266	56718265
NM_001112736.2	3	56717294	56718293
NM_001365635.2	3	56717294	56718293
NM_001365637.2	3	56717294	56718293
NM_001365636.2	3	56717294	56718293
NM_001365638.2	3	56717294	56718293
NM_001128616.2	3	56809746	56810745
NM_001377413.1	3	56809746	56810745
NM_019555.3	3	56835978	56836977
NM_001377414.1	3	56835978	56836977
NM_001377415.1	3	56835978	56836977
NR_046572.1	3	56973068	56974067
NM_181727.2	3	57093692	57094691
NM_003865.3	3	57234007	57235006
NM_001376061.1	3	57261644	57262643
NM_001376060.1	3	57261644	57262643
NM_001376058.1	3	57261644	57262643
NM_001376059.1	3	57261644	57262643
NR_164757.1	3	57261644	57262643
NM_001142733.3	3	57326714	57327713
NM_130387.5	3	57312981	57313980
NR_135535.1	3	57302594	57303593
NM_198564.4	3	57530072	57531071
NM_001322177.2	3	57541001	57542000
NM_177966.7	3	57541001	57542000
NM_001322176.2	3	57541001	57542000
NM_001660.4	3	57583072	57584071
NR_132370.1	3	57582516	57583515
NR_132369.1	3	57582516	57583515
NR_135550.1	3	57677932	57678931
NM_001377928.1	3	57874729	57875728
NM_001311179.2	3	57874729	57875728
NM_001304423.3	3	57874729	57875728
NM_001377926.1	3	57874729	57875728
NM_001377927.1	3	57874729	57875728
NM_001304422.3	3	57874729	57875728
NM_001311178.2	3	57874729	57875728
NR_135534.1	3	58156363	58157362
NM_020676.7	3	58222519	58223518
NM_001320126.2	3	58222519	58223518
NM_001348715.1	3	58290972	58291971
NM_001348714.1	3	58290972	58291971
NM_001348713.1	3	58290972	58291971
NM_007042.6	3	58290972	58291971
NM_001348712.2	3	58291247	58292246
NM_001098783.3	3	58291247	58292246
NM_000925.4	3	58419560	58420559
NM_001173468.2	3	58419560	58420559
NM_001315536.2	3	58419560	58420559
NR_033384.2	3	58419560	58420559
NM_001128214.2	3	58476823	58477822
NM_153331.3	3	58483092	58484091
NM_003500.4	3	58522918	58523917
NM_007177.4	3	58563119	58564118
NM_001076778.3	3	58563119	58564118
NM_001282713.2	3	58572742	58573741
NR_134853.1	3	58591807	58592806
NM_138805.3	3	58652502	58653501
NR_128708.1	3	60603604	60604603
NM_001291943.2	3	62303697	62304696
NM_001291942.3	3	62303697	62304696
NM_001291941.3	3	62303697	62304696
NM_020685.6	3	62303697	62304696
NM_018008.4	3	62359226	62360225
NR_027104.1	3	63087364	63088363
NM_001080537.2	3	63637351	63638350
NM_001348756.2	3	63637351	63638350
NR_171774.1	3	63799314	63800313
NR_104326.1	3	63845321	63846320
NR_165269.1	3	63847820	63848819
NR_165270.1	3	63847820	63848819
NR_148359.2	3	63898060	63899059
NR_038286.1	3	63988698	63989697
NM_001271779.2	3	64009171	64010170
NM_014814.3	3	64009171	64010170
NM_001271781.2	3	64009171	64010170
NM_001271780.2	3	64009684	64010683
NR_189168.1	3	63996640	63997639
NR_045697.1	3	64052640	64053639
NR_033978.1	3	64073040	64074039
NR_046701.1	3	64088146	64089145
NR_046702.1	3	64172220	64173219
NR_183714.1	3	64429933	64430932
NR_183712.1	3	64429933	64430932
NR_110151.1	3	64546022	64547021
NR_110150.1	3	64546022	64547021
NR_183716.1	3	65159614	65160613
NR_183715.1	3	65159614	65160613
NR_046575.1	3	65878491	65879490
NR_135533.1	3	66788761	66789760
NM_032505.3	3	67047731	67048730
NR_036234.1	3	67274888	67275887
NM_001278689.2	3	69062836	69063835
NM_173654.3	3	69062836	69063835
NR_103826.2	3	69062836	69063835
NR_185971.1	3	69061271	69062270
NR_036087.1	3	69098187	69099186
NM_003968.4	3	69129517	69130516
NM_198195.2	3	69129517	69130516
NM_001363861.1	3	69129525	69130524
NM_006407.4	3	69133088	69134087
NM_198271.5	3	69171747	69172746
NM_001304418.3	3	69171747	69172746
NM_001184968.2	3	69984743	69985742
NR_186009.1	3	70047739	70048738
NR_186011.1	3	70047739	70048738
NR_186014.1	3	70047739	70048738
NR_110000.2	3	70047884	70048883
NR_186010.1	3	70047884	70048883
NR_186013.1	3	70047884	70048883
NR_186012.1	3	70047884	70048883
NR_190186.1	3	70047884	70048883
NR_186017.1	3	70047884	70048883
NR_186016.1	3	70047884	70048883
NR_126463.1	3	71337909	71338908
NR_031697.1	3	71591241	71592240
NR_182289.1	3	71633094	71634093
NM_001134651.2	3	71774554	71775553
NM_001282886.2	3	71802743	71803742
NM_001134649.3	3	71803650	71804649
NM_173359.5	3	71803925	71804924
NM_001134650.1	3	71778270	71779269
NM_018971.3	3	71802006	71803005
NR_135531.1	3	72713401	72714400
NM_001318026.2	3	73044894	73045893
NM_001318028.2	3	73044962	73045961
NM_001318027.2	3	73044962	73045961
NM_001318025.2	3	73044962	73045961
NM_174907.4	3	73044962	73045961
NM_018029.4	3	73109810	73110809
NM_001303142.2	3	73483147	73484146
NM_001303141.2	3	73523784	73524783
NR_121660.1	3	73569473	73570472
NR_046681.1	3	73671719	73672718
NR_183674.1	3	74047956	74048955
NR_049831.1	3	75262627	75263626
NR_024241.1	3	75484267	75485266
NR_031714.1	3	75678914	75679913
NM_001410775.1	3	75712479	75713478
NM_001124759.5	3	75712479	75713478
NR_040005.1	3	75720432	75721431
NR_040004.1	3	75720542	75721541
NM_001324027.1	3	75834154	75835153
NM_001324028.1	3	75834156	75835155
NM_001324026.2	3	75834701	75835700
NM_001290210.2	3	75834701	75835700
NM_001290209.3	3	75834701	75835700
NM_001290208.3	3	75834701	75835700
NM_001128223.3	3	75834154	75835153
NR_036235.1	3	75786431	75787430
NR_146636.1	3	78098115	78099114
NR_110133.1	3	79459877	79460876
NR_037488.1	3	79556037	79557036
NR_147144.1	3	80813048	80814047
NR_147143.1	3	80813048	80814047
NR_147145.1	3	80818855	80819854
NR_132777.1	3	85111416	85112415
NR_049870.1	3	85433860	85434859
NR_188544.1	3	86316540	86317539
NR_188545.1	3	86316540	86317539
NR_188546.1	3	86316540	86317539
NR_135563.1	3	86530093	86531092
NR_047469.1	3	87137430	87138429
NR_039958.1	3	87275428	87276427
NM_001122757.3	3	87325735	87326734
NM_000306.4	3	87325735	87326734
NM_000866.5	3	88030726	88031725
NM_001008390.2	3	88108156	88109155
NM_003663.4	3	88108156	88109155
NM_001195308.2	3	88199021	88200020
NM_001414731.1	3	88107367	88108366
NM_001366096.1	3	88107405	88108404
NM_001366095.1	3	88107405	88108404
NM_001366093.1	3	88107405	88108404
NM_001350135.2	3	88107405	88108404
NM_001350136.2	3	88107405	88108404
NM_001350137.2	3	88107405	88108404
NM_001350134.2	3	88107405	88108404
NM_001366097.1	3	88107405	88108404
NM_173824.4	3	88198109	88199108
NM_001314077.2	3	93692741	93693740
NM_000313.4	3	93692741	93693740
NM_001001850.3	3	93747442	93748441
NM_176815.5	3	93781761	93782760
NM_001195643.2	3	93781761	93782760
NR_015400.2	3	94656107	94657106
NR_077228.1	3	95402038	95403037
NR_107027.1	3	96077808	96078807
NM_001042533.3	3	97691276	97692275
NM_032778.6	3	97691276	97692275
NM_153182.4	3	97691276	97692275
